==== START logs for container metrics-server of pod kube-system/metrics-server-86cbb8457f-n7nnt ====
I0315 14:14:57.924973       1 serving.go:312] Generated self-signed cert (apiserver.local.config/certificates/apiserver.crt, apiserver.local.config/certificates/apiserver.key)
E0319 18:03:26.491448       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:04:26.487395       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:04:26.487420       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:05:26.483125       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:05:26.483146       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:06:26.481868       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:06:26.481887       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:07:26.480151       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:08:26.508475       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:08:26.508499       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:09:26.497729       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:09:26.497749       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:10:26.496782       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:10:26.496812       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:11:26.496854       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:11:26.496873       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:12:26.508716       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:12:26.508736       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:13:26.518804       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:14:26.551002       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:14:26.551028       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:15:26.509933       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:15:26.509953       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:16:26.527167       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:16:26.527201       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:17:26.506911       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:17:26.506932       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:18:26.500000       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:18:26.500021       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:19:26.501941       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:20:26.505525       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:20:26.505544       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:21:26.497981       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:21:26.497999       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:22:26.498987       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:22:26.499011       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:23:26.498777       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:23:26.498796       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:24:26.494076       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:24:26.494094       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:25:26.501180       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:26:26.494695       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:26:26.494713       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:27:26.491263       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:27:26.491286       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:28:26.495493       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:28:26.495514       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:29:26.488822       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:29:26.488842       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:30:26.485199       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:30:26.485217       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:31:26.490226       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:32:26.489951       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:32:26.489979       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:33:26.509421       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:33:26.509441       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:34:26.481078       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:34:26.481097       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:35:26.513005       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:35:26.513028       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:36:26.496159       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:36:26.496184       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:37:26.507359       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:38:26.509500       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:38:26.509518       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:39:26.508858       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:39:26.508876       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:40:26.514431       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:40:26.514452       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:41:26.502891       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:41:26.502914       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:42:26.509506       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:42:26.509531       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:43:26.512217       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:44:26.519120       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:44:26.519140       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:45:26.513150       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:45:26.513180       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:46:26.503121       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:46:26.503146       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:47:26.499241       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:47:26.499264       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:48:26.497263       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:48:26.497281       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:49:26.502545       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:50:26.513611       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:50:26.513637       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:51:26.504645       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:51:26.504663       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:52:26.501055       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:52:26.501076       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:53:26.496808       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:53:26.496832       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:54:26.493334       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:54:26.493370       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:55:26.495362       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:55:26.495385       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:56:26.489863       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:57:26.493840       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:57:26.493860       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:58:26.488635       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 18:58:26.488654       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:59:26.487241       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 18:59:26.487261       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:00:26.485446       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:00:26.485466       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:01:26.488504       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:01:26.488522       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:02:26.509751       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:03:26.512524       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:03:26.512551       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:04:26.505236       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:04:26.505258       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:05:26.517912       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:05:26.517932       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:06:26.504434       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:06:26.504460       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:07:26.530612       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:07:26.530631       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:08:26.516842       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:09:26.505925       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:09:26.505950       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:10:26.506992       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:10:26.507012       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:11:26.504034       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:11:26.504072       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:12:26.501274       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:12:26.501298       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:13:26.501937       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:13:26.501957       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:14:26.497313       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:15:26.505811       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:15:26.505829       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:16:26.627276       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:16:26.627301       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:17:26.498820       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:17:26.498839       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:18:26.497300       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:18:26.497318       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:19:26.498476       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:19:26.498501       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:21:26.492202       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:21:26.492221       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:22:26.499100       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:22:26.499123       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:23:26.490162       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:23:26.490196       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:24:26.486856       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:24:26.486877       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:25:26.485477       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:25:26.485500       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:26:26.481095       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:27:26.481741       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:27:26.481773       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:28:26.482190       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:28:26.482211       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:29:26.479645       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:29:26.479668       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:30:26.516276       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:30:26.516295       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:31:26.510171       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:31:26.510190       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:32:26.516082       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:33:26.507376       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:33:26.507394       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:34:26.510511       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:34:26.510533       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:35:26.549206       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:35:26.549225       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:36:26.519346       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:36:26.519375       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:37:26.516998       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:37:26.517026       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:38:26.510663       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:39:26.515540       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:39:26.515572       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:40:26.523510       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:40:26.523539       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:41:26.513874       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0319 19:41:26.513903       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:42:26.509767       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0319 19:42:26.509800       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:07:07.640220       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:08:06.998708       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:08:06.998744       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0320 11:09:06.995142       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0320 11:09:06.995161       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:10:07.011652       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:10:07.011669       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0320 11:11:07.002726       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:11:07.002744       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
E0320 11:12:06.995067       1 reststorage.go:160] unable to fetch pod metrics for pod ingress-network/nginx-ingress-7b89c88756-nsccc: no metrics known for pod
E0320 11:12:06.995099       1 reststorage.go:160] unable to fetch pod metrics for pod live-read-healhcheck/bad-frontend-kc4pd: no metrics known for pod
